Title,Sex.x,Age,Skinny,Date_Time,Year,Sex.y,Age_Class,Strength,Degree,Betweenness,Eigenvector
6162,FemaleJ,Adult,No,2015-08-29,2015,FemaleJ,Adult,6.75634920634921,19,0.0047096096391871,0.415634170956749
6163,Male,Adult,Yes,2015-08-03,2015,Male,Adult,2.33333333333333,3,0,0.00791611888559664
6164,FemaleJ,Adult,No,2015-08-04,2015,NA,Adult,3.9,5,0,0.0212619925515322
6166,NA,Adult,No,2015-08-14,2015,NA,Adult,2.66666666666667,3,0,0.0110309953660951
6167,FemaleJ,Adult,Yes,2015-08-15,2015,FemaleJ,Adult,12.4380952380952,29,0.0147247119078105,0.802526319928517
6167,FemaleJ,Adult,Yes,2015-08-20,2015,FemaleJ,Adult,12.4380952380952,29,0.0147247119078105,0.802526319928517
6167,FemaleJ,Adult,No,2015-08-28,2015,FemaleJ,Adult,12.4380952380952,29,0.0147247119078105,0.802526319928517
6168,NA,Adult,No,2015-08-15,2015,NA,Adult,10.2547619047619,19,0,0.466058726474104
6168,NA,Adult,No,2015-08-16,2015,NA,Adult,10.2547619047619,19,0,0.466058726474104
6169,NA,Adult,No,2015-08-15,2015,NA,Adult,8.60396825396825,16,0,0.404472292235038
6169,NA,Adult,No,2015-08-16,2015,NA,Adult,8.60396825396825,16,0,0.404472292235038
6169,NA,Adult,No,2015-08-17,2015,NA,Adult,8.60396825396825,16,0,0.404472292235038
617,FemaleJ,Adult,No,1993-07-12,1993,FemaleJ,Adult,2.66666666666667,3,0,1.0665499185218e-4
617,FemaleJ,Adult,Yes,1996-06-10,1996,FemaleJ,Adult,7.21825396825397,20,0.086073674752920007,0.22898713620308
617,FemaleJ,Adult,Yes,1996-06-17,1996,FemaleJ,Adult,7.21825396825397,20,0.086073674752920007,0.22898713620308
617,FemaleJ,Adult,Yes,1996-06-19,1996,FemaleJ,Adult,7.21825396825397,20,0.086073674752920007,0.22898713620308
617,FemaleJ,Adult,Yes,1996-06-20,1996,FemaleJ,Adult,7.21825396825397,20,0.086073674752920007,0.22898713620308
617,FemaleJ,Adult,Yes,2018-08-17,2018,NA,NA,NA,NA,NA,NA
6170,FemaleJ,Adult,No,2015-08-15,2015,FemaleJ,Adult,10.4920634920635,21,1.6415509373255e-4,0.495764865937653
6170,FemaleJ,Adult,No,2015-08-16,2015,FemaleJ,Adult,10.4920634920635,21,1.6415509373255e-4,0.495764865937653
6170,FemaleJ,Adult,No,2015-08-17,2015,FemaleJ,Adult,10.4920634920635,21,1.6415509373255e-4,0.495764865937653
6171,FemaleJ,Adult,No,2015-08-15,2015,FemaleJ,Adult,7.75714285714286,17,0,0.495185311828454
6172,FemaleJ,Adult,No,2015-08-15,2015,FemaleJ,Adult,12.2261904761905,34,0.0335303194458124,0.711281543972978
6172,FemaleJ,Adult,Yes,2015-08-20,2015,FemaleJ,Adult,12.2261904761905,34,0.0335303194458124,0.711281543972978
6172,FemaleJ,Adult,No,2015-08-29,2015,FemaleJ,Adult,12.2261904761905,34,0.0335303194458124,0.711281543972978
6172,FemaleJ,Adult,No,2015-08-30,2015,FemaleJ,Adult,12.2261904761905,34,0.0335303194458124,0.711281543972978
6172,FemaleJ,Adult,No,2016-07-24,2016,FemaleJ,Adult,13.0461038961039,44,0.0364571795779849,0.46205428693515
6172,FemaleJ,Adult,No,2016-07-25,2016,FemaleJ,Adult,13.0461038961039,44,0.0364571795779849,0.46205428693515
6173,NA,Adult,No,2015-08-15,2015,NA,Adult,9.08571428571429,13,0,0.742755636868956
6173,NA,Adult,No,2016-07-17,2016,NA,Adult,10.784126984127,31,3.6277888626881e-4,0.515152331657691
6174,NA,Juvenile,No,2015-08-15,2015,NA,Juvenile,9.08571428571429,13,0,0.742755636868955
6175,Male,Adult,Yes,2015-08-19,2015,Male,Adult,2.5,3,0,0.0191775879415392
6176,NA,Adult,No,2015-08-19,2015,NA,Adult,2.5,3,0,0.0191775879415392
6177,NA,Calf,No,2015-08-20,2015,NA,Calf,3.78571428571429,9,0,0.244931182628918
6178,FemaleJ,Adult,No,2015-08-21,2015,FemaleJ,Adult,8.11666666666667,15,0,0.406740574076838
6178,FemaleJ,Adult,No,2015-08-29,2015,FemaleJ,Adult,8.11666666666667,15,0,0.406740574076838
6179,NA,Adult,Yes,2015-08-21,2015,NA,Adult,3.66666666666667,5,0,0.0595599034088683
618,NA,Adult,No,1993-07-12,1993,NA,Adult,2.66666666666667,3,0,1.0665499185222e-4
6180,NA,Adult,No,2015-08-28,2015,NA,Adult,7,10,0,0.187538908181734
6181,FemaleJ,Calf,No,2015-08-28,2015,FemaleJ,Calf,3.08571428571429,6,0,0.163697799370537
6182,FemaleJ,Adult,No,2015-08-28,2015,FemaleJ,Adult,9.95238095238095,22,0,0.451193807712998
6182,FemaleJ,Adult,No,2015-08-29,2015,FemaleJ,Adult,9.95238095238095,22,0,0.451193807712998
6183,NA,Juvenile,No,2015-08-29,2015,NA,Juvenile,1.16666666666667,2,0,0.0180258349306073
6185,FemaleJ,Adult,No,2015-08-29,2015,FemaleJ,Adult,7.1,13,0,0.385239617241203
6186,Male,Adult,No,2015-08-30,2015,Male,Adult,3.96666666666667,6,0,0.139072979157466
6187,NA,Adult,No,2015-08-30,2015,NA,NA,4.63333333333333,7,0,0.180234966852868
6188,NA,Adult,Yes,2015-08-16,2015,NA,Adult,2.33333333333333,4,0,0.059962331125242
6189,NA,Adult,No,2015-08-19,2015,NA,Adult,2.5,3,0,0.0191775879415392
619,FemaleJ,Adult,No,1993-07-12,1993,FemaleJ,Adult,5.66666666666667,6,0.0377358490566038,0.0298196789422825
619,FemaleJ,Adult,Yes,1997-06-16,1997,FemaleJ,Adult,5.06666666666667,9,0.00162098437960507,0.545256032176071
619,FemaleJ,Adult,No,1997-08-13,1997,FemaleJ,Adult,5.06666666666667,9,0.00162098437960507,0.545256032176071
62,NA,Adult,No,1989-08-04,1989,NA,Adult,3.68333333333333,6,0.00133257186369693,0.224304385251355
62,NA,Adult,No,1989-08-11,1989,NA,Adult,3.68333333333333,6,0.00133257186369693,0.224304385251355
6200,FemaleJ,Adult,No,2016-07-17,2016,FemaleJ,Adult,4.16666666666667,5,0.00108833665880646,0.0046405166915849
6201,Male,Juvenile,No,2016-07-17,2016,Male,Juvenile,7.16507936507936,22,5.4416832940322e-4,0.159329386335402
6202,NA,Adult,No,2016-07-17,2016,NA,Adult,3,3,0,0.00246360886753015
6203,FemaleJ,Adult,No,2016-07-21,2016,FemaleJ,Adult,8.70512265512266,35,0.0429189376337028,0.109777537813872
6205,NA,Adult,No,2016-07-17,2016,NA,Adult,2.75714285714286,8,0,0.078299029374089
6205,NA,Adult,No,2016-07-24,2016,NA,Adult,2.75714285714286,8,0,0.078299029374089
6206,FemaleJ,Adult,No,2016-07-25,2016,FemaleJ,Adult,22.6492063492063,63,0.00300048370518169,0.78239694656991
6207,NA,Calf,No,2016-07-25,2016,NA,Calf,17.9619047619048,35,0,0.890457319543605
6208,FemaleJ,Juvenile,No,2016-07-25,2016,FemaleJ,Juvenile,16.5285714285714,38,0,0.802816575598692
6209,NA,Adult,No,2016-07-25,2016,NA,Adult,19.5619047619048,36,0,0.977650828154107
6222,NA,Adult,No,2016-07-21,2016,NA,Adult,1.5,4,0,0.00563937380511365
6224,FemaleJ,Adult,No,2016-07-17,2016,FemaleJ,Adult,4.76904761904762,13,7.2555777253763e-4,0.0344003220518784
623,FemaleJ,Adult,No,1993-07-12,1993,FemaleJ,Adult,4.95238095238095,6,0.0979680696661829,0.0352623390739658
6230,FemaleJ,Adult,No,2016-07-17,2016,FemaleJ,Adult,7.9,11,0.0253945220388173,0.0312373280161104
6232,FemaleJ,Adult,No,2016-07-17,2016,FemaleJ,Adult,3.85,8,0,0.072400875857799
6233,Male,Adult,No,2016-07-17,2016,Male,Adult,7.67063492063492,23,1.5115786927867e-4,0.098431896737250807
6234,FemaleJ,Calf,No,2016-07-22,2016,FemaleJ,Calf,14.1801587301587,40,4.9882096861962e-4,0.629631460218421
6235,Male,Juvenile,No,2016-07-24,2016,NA,Juvenile,12.1551226551227,37,0.00312141000060463,0.452372110973298
624,FemaleJ,Adult,No,1993-07-12,1993,FemaleJ,Adult,4.33333333333333,7,0.0743831640058055,0.067984668538319
624,FemaleJ,Adult,No,1993-07-15,1993,FemaleJ,Adult,4.33333333333333,7,0.0743831640058055,0.067984668538319
624,FemaleJ,Adult,No,1994-08-13,1994,FemaleJ,Adult,7.13333333333333,9,0,0.648615754762452
624,FemaleJ,Adult,No,1996-08-27,1996,FemaleJ,Adult,2.66666666666667,3,0,1.61965549421576e-17
624,FemaleJ,Adult,No,1997-08-12,1997,FemaleJ,Adult,3.36904761904762,6,0,0.0625985458185015
624,FemaleJ,Adult,No,1999-07-15,1999,FemaleJ,Adult,3.48809523809524,11,0,0.168050986886167
624,FemaleJ,Adult,No,1999-07-22,1999,FemaleJ,Adult,3.48809523809524,11,0,0.168050986886167
624,FemaleJ,Adult,No,1999-08-12,1999,FemaleJ,Adult,3.48809523809524,11,0,0.168050986886167
6242,FemaleJ,Adult,No,2016-07-17,2016,FemaleJ,Adult,2.75714285714286,8,0,0.0792691524799444
6242,FemaleJ,Adult,No,2016-07-24,2016,FemaleJ,Adult,2.75714285714286,8,0,0.0792691524799444
6248,NA,Adult,No,2016-07-17,2016,NA,Adult,3.75555555555556,11,8.1625249410484e-4,0.0163240910480084
625,FemaleJ,Adult,No,1993-07-12,1993,FemaleJ,Adult,4.66666666666667,5,0,0.0290633072833945
626,NA,Adult,No,1993-07-12,1993,NA,Adult,4.66666666666667,5,0,0.0290633072833945
629,FemaleJ,Adult,No,1993-07-12,1993,FemaleJ,Adult,3.05079365079365,11,0.312046444121916,0.147510501630505
629,FemaleJ,Adult,No,1993-07-14,1993,FemaleJ,Adult,3.05079365079365,11,0.312046444121916,0.147510501630505
629,FemaleJ,Adult,No,1993-07-15,1993,FemaleJ,Adult,3.05079365079365,11,0.312046444121916,0.147510501630505
629,FemaleJ,Adult,No,1993-07-17,1993,FemaleJ,Adult,3.05079365079365,11,0.312046444121916,0.147510501630505
629,FemaleJ,Adult,No,1993-07-19,1993,FemaleJ,Adult,3.05079365079365,11,0.312046444121916,0.147510501630505
629,FemaleJ,Adult,No,1993-07-20,1993,FemaleJ,Adult,3.05079365079365,11,0.312046444121916,0.147510501630505
629,FemaleJ,Adult,No,1994-08-02,1994,FemaleJ,Adult,2,2,0.00156862745098039,9.36095954855469e-17
63,NA,Adult,No,1989-08-04,1989,NA,Adult,7.02222222222222,14,0.0490581345806931,0.582328451540209
63,NA,Adult,No,1989-08-11,1989,NA,Adult,7.02222222222222,14,0.0490581345806931,0.582328451540209
63,NA,Adult,No,1989-08-13,1989,NA,Adult,7.02222222222222,14,0.0490581345806931,0.582328451540209
63,NA,Adult,No,1990-07-06,1990,NA,Adult,3.29213564213564,10,0.0014348998459168,0.0267491902586111
63,NA,Adult,No,1990-07-07,1990,NA,Adult,3.29213564213564,10,0.0014348998459168,0.0267491902586111
63,NA,Adult,No,1990-07-08,1990,NA,Adult,3.29213564213564,10,0.0014348998459168,0.0267491902586111
633,FemaleJ,Adult,No,1993-07-12,1993,FemaleJ,Adult,3.70793650793651,9,0.168722786647315,0.190913873150522
633,FemaleJ,Adult,No,1993-07-14,1993,FemaleJ,Adult,3.70793650793651,9,0.168722786647315,0.190913873150522
633,FemaleJ,Adult,No,1993-07-15,1993,FemaleJ,Adult,3.70793650793651,9,0.168722786647315,0.190913873150522
633,FemaleJ,Adult,No,1994-08-13,1994,FemaleJ,Adult,6.13333333333333,8,0,0.513447984607888
633,FemaleJ,Adult,No,1995-08-29,1995,FemaleJ,Adult,2,2,0.00833333333333333,0
633,FemaleJ,Adult,No,1996-06-10,1996,FemaleJ,Adult,2.83571428571429,7,0.0232105420784666,0.0548735823929315
633,FemaleJ,Adult,No,1996-06-18,1996,FemaleJ,Adult,2.83571428571429,7,0.0232105420784666,0.0548735823929315
635,FemaleJ,Adult,No,1993-07-12,1993,FemaleJ,Adult,0.5,1,0,0.0164615531689562
635,FemaleJ,Adult,No,1997-07-16,1997,FemaleJ,Adult,0.666666666666667,1,0,0.0542174636327709
64,FemaleJ,Adult,No,1990-07-27,1990,FemaleJ,Adult,3.76666666666667,7,0,0.283875233945735
64,FemaleJ,Adult,No,1990-07-28,1990,FemaleJ,Adult,3.76666666666667,7,0,0.283875233945735
642,NA,Adult,No,1993-07-15,1993,NA,Adult,0.666666666666667,1,0,0.00208243062581775
642,NA,Adult,No,1993-07-16,1993,NA,Adult,0.666666666666667,1,0,0.00208243062581775
644,NA,Adult,No,1993-07-13,1993,NA,Adult,6.81666666666667,12,0.00979680696661829,0.906272014121201
644,NA,Adult,No,1993-07-14,1993,NA,Adult,6.81666666666667,12,0.00979680696661829,0.906272014121201
649,FemaleJ,Adult,No,1993-07-13,1993,FemaleJ,Adult,6.46666666666667,9,0,1
649,FemaleJ,Adult,No,1996-08-25,1996,FemaleJ,Adult,5.48571428571429,11,0.0109613656783468,0.315619502307745
649,FemaleJ,Adult,No,1996-08-27,1996,FemaleJ,Adult,5.48571428571429,11,0.0109613656783468,0.315619502307745
649,FemaleJ,Adult,No,1997-08-24,1997,FemaleJ,Adult,2.9,5,0,0.0477257496208341
649,FemaleJ,Adult,No,2002-08-05,2002,FemaleJ,Adult,7.18571428571429,14,0.0468747961114373,0.0158202940269267
649,FemaleJ,Adult,No,2002-08-14,2002,FemaleJ,Adult,7.18571428571429,14,0.0468747961114373,0.0158202940269267
649,FemaleJ,Adult,No,2002-08-22,2002,FemaleJ,Adult,7.18571428571429,14,0.0468747961114373,0.0158202940269267
650,NA,Adult,No,1993-07-13,1993,NA,Adult,6.46666666666667,9,0,0.999999999999999
653,FemaleJ,Adult,No,1993-07-13,1993,FemaleJ,Adult,6.46666666666667,9,0,1
653,FemaleJ,Adult,No,1994-08-02,1994,FemaleJ,Adult,1.83333333333333,3,0.0470588235294118,0.0281861998072883
653,FemaleJ,Adult,No,1994-08-12,1994,FemaleJ,Adult,1.83333333333333,3,0.0470588235294118,0.0281861998072883
653,FemaleJ,Adult,No,1996-08-22,1996,FemaleJ,Adult,1.9,4,0.00844564240790656,0.00205505033528135
653,FemaleJ,Adult,No,1996-08-23,1996,FemaleJ,Adult,1.9,4,0.00844564240790656,0.00205505033528135
653,FemaleJ,Adult,No,1997-07-16,1997,FemaleJ,Adult,0.666666666666667,1,0,2.5713096615061e-4
653,FemaleJ,Adult,No,1997-07-31,1997,FemaleJ,Adult,0.666666666666667,1,0,2.5713096615061e-4
653,FemaleJ,Adult,No,1998-07-22,1998,FemaleJ,Adult,4.57852147852148,14,0.0224089635854342,0.631665753983116
653,FemaleJ,Adult,No,1998-08-08,1998,FemaleJ,Adult,4.57852147852148,14,0.0224089635854342,0.631665753983116
653,FemaleJ,Adult,No,1998-08-20,1998,FemaleJ,Adult,4.57852147852148,14,0.0224089635854342,0.631665753983116
653,FemaleJ,Adult,No,1998-08-21,1998,FemaleJ,Adult,4.57852147852148,14,0.0224089635854342,0.631665753983116
653,FemaleJ,Adult,No,1999-07-13,1999,FemaleJ,Adult,6.51161616161616,26,0.0587426900584795,0.327900820206416
653,FemaleJ,Adult,No,1999-07-15,1999,FemaleJ,Adult,6.51161616161616,26,0.0587426900584795,0.327900820206416
653,FemaleJ,Adult,No,1999-07-22,1999,FemaleJ,Adult,6.51161616161616,26,0.0587426900584795,0.327900820206416
653,FemaleJ,Adult,No,1999-08-18,1999,FemaleJ,Adult,6.51161616161616,26,0.0587426900584795,0.327900820206416
653,FemaleJ,Adult,No,1999-08-20,1999,FemaleJ,Adult,6.51161616161616,26,0.0587426900584795,0.327900820206416
653,FemaleJ,Adult,No,1999-08-21,1999,FemaleJ,Adult,6.51161616161616,26,0.0587426900584795,0.327900820206416
653,FemaleJ,Adult,No,2001-08-06,2001,FemaleJ,Adult,3,3,0.00112994350282486,0
654,NA,Adult,No,1993-07-19,1993,NA,Adult,2.06666666666667,3,0,0.163177478901641
66,NA,Adult,No,1989-08-04,1989,NA,Adult,2.83333333333333,4,0,0.117270269103615
667,FemaleJ,Adult,No,1993-07-15,1993,FemaleJ,Adult,4.06666666666667,6,0,0.0565042337374411
668,NA,Adult,No,1993-07-15,1993,NA,Adult,1,1,0,0.0056335826325344
67,NA,Adult,No,1989-08-04,1989,NA,Adult,2.83333333333333,4,0,0.117270269103615
674,FemaleJ,Adult,No,1993-07-15,1993,FemaleJ,Adult,0.285714285714286,1,0,0.00726805511226654
674,FemaleJ,Adult,No,1999-07-12,1999,FemaleJ,Adult,4.16666666666667,11,0.0318830409356725,0.0868579952362106
674,FemaleJ,Adult,No,1999-07-16,1999,FemaleJ,Adult,4.16666666666667,11,0.0318830409356725,0.0868579952362106
674,FemaleJ,Adult,No,1999-07-23,1999,FemaleJ,Adult,4.16666666666667,11,0.0318830409356725,0.0868579952362106
674,FemaleJ,Adult,No,1999-07-24,1999,FemaleJ,Adult,4.16666666666667,11,0.0318830409356725,0.0868579952362106
674,FemaleJ,Adult,No,2002-08-14,2002,FemaleJ,Adult,4.5,7,0.0275304518669169,0.152780661678802
674,FemaleJ,Adult,No,2002-08-22,2002,FemaleJ,Adult,4.5,7,0.0275304518669169,0.152780661678802
677,FemaleJ,Adult,No,1993-07-15,1993,NA,NA,NA,NA,NA,NA
677,FemaleJ,Adult,No,1996-08-22,1996,FemaleJ,Adult,1,1,0,0
677,FemaleJ,Adult,No,1997-06-12,1997,FemaleJ,Adult,3.72380952380952,9,0,0.0827119192997764
677,FemaleJ,Adult,No,1997-06-21,1997,FemaleJ,Adult,3.72380952380952,9,0,0.0827119192997764
677,FemaleJ,Adult,No,1997-07-31,1997,FemaleJ,Adult,3.72380952380952,9,0,0.0827119192997764
677,FemaleJ,Adult,No,1998-07-14,1998,FemaleJ,Adult,1.13181818181818,4,0,0.0966543374478036
677,FemaleJ,Adult,No,2001-08-30,2001,FemaleJ,Adult,12,13,5.13610683102209e-5,0.948638825768985
677,FemaleJ,Adult,No,2002-08-05,2002,FemaleJ,Adult,2.16904761904762,4,0,9.10218736549826e-5
677,FemaleJ,Adult,No,2002-08-08,2002,FemaleJ,Adult,2.16904761904762,4,0,9.10218736549826e-5
677,FemaleJ,Adult,No,2002-08-27,2002,FemaleJ,Adult,2.16904761904762,4,0,9.10218736549826e-5
683,FemaleJ,Adult,No,1993-07-20,1993,NA,NA,3.73333333333333,5,0,0.0986662043411957
687,NA,Adult,No,1993-07-17,1993,NA,Adult,0.685714285714286,2,0,0.0534227805943432
688,NA,Adult,No,1993-07-17,1993,NA,Adult,3.5,4,0,0.00411279357144858
69,NA,Adult,No,1989-08-04,1989,NA,Adult,0.5,1,0,0.0385383459733595
69,NA,Adult,No,1989-08-10,1989,NA,Adult,0.5,1,0,0.0385383459733595
690,FemaleJ,Adult,No,1993-07-17,1993,FemaleJ,Adult,3.5,4,0,0.0041127935714486
699,FemaleJ,Adult,No,1993-07-19,1993,NA,NA,NA,NA,NA,NA
701,FemaleJ,Adult,No,1993-07-19,1993,FemaleJ,Adult,2.16666666666667,3,0.06966618287373,0.00248312371742576
702,FemaleJ,Adult,No,1993-07-19,1993,FemaleJ,Adult,2.16666666666667,3,0.06966618287373,0.00248312371742573
702,FemaleJ,Adult,No,1994-08-02,1994,FemaleJ,Adult,1.66666666666667,2,0,0.00277749316252512
702,FemaleJ,Adult,No,1996-08-27,1996,FemaleJ,Adult,2,2,0,0
707,FemaleJ,Adult,No,1993-07-19,1993,FemaleJ,Adult,2.83333333333333,5,0,0.0794986069149182
707,FemaleJ,Adult,No,1993-07-20,1993,FemaleJ,Adult,2.83333333333333,5,0,0.0794986069149182
707,FemaleJ,Adult,No,1994-08-13,1994,FemaleJ,Adult,9.13333333333333,11,0,0.830227734115388
707,FemaleJ,Adult,No,1997-08-13,1997,FemaleJ,Adult,1.16666666666667,2,0,0.0193820985893267
720,NA,Adult,No,1993-07-20,1993,NA,Adult,3.73333333333333,5,0,0.0986662043411957
722,NA,Adult,No,1993-07-15,1993,NA,Adult,2.5,3,0,0.0318392935474985
723,NA,Adult,No,1993-07-15,1993,NA,Adult,0.952380952380952,2,0,0.00811771626143516
723,NA,Adult,No,1999-08-20,1999,NA,Adult,1.86507936507936,6,0,0.0754654855708297
74,Male,Adult,No,1989-08-04,1989,Male,Adult,0.666666666666667,1,0,1.96368764634215e-17
74,Male,Adult,No,1989-08-12,1989,Male,Adult,0.666666666666667,1,0,1.96368764634215e-17
74,Male,Adult,No,1990-08-06,1990,Male,Adult,2.56666666666667,5,0.0299820236260914,0.0571139297712775
74,Male,Adult,No,1990-08-08,1990,Male,Adult,2.56666666666667,5,0.0299820236260914,0.0571139297712775
75,NA,Adult,No,1989-08-04,1989,NA,Adult,0.4,1,0,0.0477790102829123
75,NA,Adult,No,1989-10-01,1989,NA,Adult,0.4,1,0,0.0477790102829123
76,Male,Adult,No,1989-08-04,1989,Male,Adult,6.85,11,0,0.665057069437373
76,Male,Adult,No,1989-08-13,1989,Male,Adult,6.85,11,0,0.665057069437373
76,Male,Adult,No,1990-07-28,1990,Male,Adult,4.93809523809524,11,0.0132896764252696,0.261631498186677
76,Male,Adult,No,1990-08-08,1990,Male,Adult,4.93809523809524,11,0.0132896764252696,0.261631498186677
76,Male,Adult,No,1996-06-18,1996,Male,Adult,1,1,0,0
76,Male,Adult,No,1997-06-11,1997,Male,Adult,2.5,3,0,0.130257775502872
76,Male,Adult,No,1999-08-21,1999,NA,NA,NA,NA,NA,NA
76,Male,Adult,No,2002-08-08,2002,Male,Adult,2.1047619047619,4,0,1.0208190774399e-4
76,Male,Adult,No,2002-08-27,2002,Male,Adult,2.1047619047619,4,0,1.0208190774399e-4
76,Male,Adult,No,2008-08-31,2008,Male,Adult,1,1,0,0
76,Male,Adult,No,2010-07-24,2010,Male,Adult,7.80952380952381,15,0,0.170792833261784
76,Male,Adult,No,2010-07-31,2010,Male,Adult,7.80952380952381,15,0,0.170792833261784
76,Male,Adult,No,2011-08-15,2011,Male,Adult,7.498556998557,26,0.00251082794551503,0.00216513941449518
76,Male,Adult,No,2011-08-22,2011,Male,Adult,7.498556998557,26,0.00251082794551503,0.00216513941449518
76,Male,Adult,No,2011-08-23,2011,Male,Adult,7.498556998557,26,0.00251082794551503,0.00216513941449518
76,Male,Adult,No,2011-08-24,2011,Male,Adult,7.498556998557,26,0.00251082794551503,0.00216513941449518
76,Male,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
78,NA,Adult,No,1988-07-28,1988,NA,Adult,1,1,0,0
78,NA,Adult,No,1989-08-04,1989,NA,Adult,4.36666666666667,9,0.00358525287137509,0.351917684209436
78,NA,Adult,No,1989-08-11,1989,NA,Adult,4.36666666666667,9,0.00358525287137509,0.351917684209436
78,NA,Adult,No,1989-08-13,1989,NA,Adult,4.36666666666667,9,0.00358525287137509,0.351917684209436
78,NA,Adult,No,1990-07-06,1990,NA,Adult,1,3,0,0.01390870488306
78,NA,Adult,No,1990-07-11,1990,NA,Adult,1,3,0,0.01390870488306
8,NA,Adult,No,1989-07-23,1989,NA,Adult,3,7,0.0486239155856517,0.15310866075322
8,NA,Adult,No,1989-07-24,1989,NA,Adult,3,7,0.0486239155856517,0.15310866075322
801,NA,Adult,No,1994-08-02,1994,NA,Adult,1.66666666666667,2,0,0.00277749316252513
803,NA,Adult,No,1994-08-02,1994,NA,Adult,1.5,2,0,6.37154105096153e-17
804,Male,Adult,No,1994-08-02,1994,Male,Adult,1.5,2,0,6.50226614433374e-17
804,Male,Adult,No,1996-06-09,1996,Male,Adult,3.75238095238095,8,0,0.306608443491164
804,Male,Adult,Yes,1996-08-25,1996,Male,Adult,3.75238095238095,8,0,0.306608443491164
804,Male,Adult,Yes,1997-06-21,1997,Male,Adult,4.38571428571429,11,0.054745063365753,0.072806517334777
804,Male,Adult,No,1997-08-20,1997,Male,Adult,4.38571428571429,11,0.054745063365753,0.072806517334777
804,Male,Adult,No,1997-08-25,1997,Male,Adult,4.38571428571429,11,0.054745063365753,0.072806517334777
804,Male,Adult,No,1998-07-22,1998,Male,Adult,3.94018089753384,15,0.014939309056956099,0.359751741785486
804,Male,Adult,No,1998-07-26,1998,Male,Adult,3.94018089753384,15,0.014939309056956099,0.359751741785486
804,Male,Adult,Yes,1998-07-27,1998,Male,Adult,3.94018089753384,15,0.014939309056956099,0.359751741785486
804,Male,Adult,No,1998-07-29,1998,Male,Adult,3.94018089753384,15,0.014939309056956099,0.359751741785486
804,Male,Adult,No,1998-08-15,1998,Male,Adult,3.94018089753384,15,0.014939309056956099,0.359751741785486
804,Male,Adult,No,1998-08-19,1998,Male,Adult,3.94018089753384,15,0.014939309056956099,0.359751741785486
804,Male,Adult,No,1998-08-21,1998,Male,Adult,3.94018089753384,15,0.014939309056956099,0.359751741785486
804,Male,Adult,No,1999-08-11,1999,Male,Adult,7.58791763791764,22,0.137087719298246,0.179188379136909
804,Male,Adult,Yes,1999-08-12,1999,Male,Adult,7.58791763791764,22,0.137087719298246,0.179188379136909
804,Male,Adult,No,1999-08-13,1999,Male,Adult,7.58791763791764,22,0.137087719298246,0.179188379136909
804,Male,Adult,No,1999-08-17,1999,Male,Adult,7.58791763791764,22,0.137087719298246,0.179188379136909
804,Male,Adult,No,1999-08-20,1999,Male,Adult,7.58791763791764,22,0.137087719298246,0.179188379136909
804,Male,Adult,No,1999-08-21,1999,Male,Adult,7.58791763791764,22,0.137087719298246,0.179188379136909
804,Male,Adult,No,2002-08-24,2002,Male,Adult,10.7666666666667,20,0.192620865139949,0.181472881330855
804,Male,Adult,No,2002-08-27,2002,Male,Adult,10.7666666666667,20,0.192620865139949,0.181472881330855
804,Male,Adult,No,2002-08-28,2002,Male,Adult,10.7666666666667,20,0.192620865139949,0.181472881330855
804,Male,Adult,No,2010-07-21,2010,Male,Adult,7.91746031746032,19,0.286582465153894,0.151396655424945
804,Male,Adult,No,2010-07-24,2010,Male,Adult,7.91746031746032,19,0.286582465153894,0.151396655424945
804,Male,Adult,No,2010-07-31,2010,Male,Adult,7.91746031746032,19,0.286582465153894,0.151396655424945
804,Male,Adult,No,2011-08-15,2011,Male,Adult,4.92005772005772,15,6.27706986378758e-5,0.00218583446803992
804,Male,Adult,Yes,2011-08-17,2011,Male,Adult,4.92005772005772,15,6.27706986378758e-5,0.00218583446803992
804,Male,Adult,No,2011-08-18,2011,Male,Adult,4.92005772005772,15,6.27706986378758e-5,0.00218583446803992
804,Male,Adult,Yes,2011-08-22,2011,Male,Adult,4.92005772005772,15,6.27706986378758e-5,0.00218583446803992
804,Male,Adult,No,2015-08-15,2015,Male,Adult,8.41904761904762,12,0,0.705169093493596
804,Male,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
810,NA,Adult,No,1994-08-02,1994,NA,Adult,1,1,0,2.5343776669559602e-17
811,NA,Adult,No,1994-08-07,1994,NA,Adult,2,2,0,0
814,NA,Adult,No,1994-08-02,1994,NA,Adult,1,1,0,2.92747096036874e-17
818,NA,Adult,No,1994-08-04,1994,NA,Adult,1.06666666666667,2,0,0.0607826867330444
819,NA,Adult,No,1994-08-04,1994,NA,Adult,6.16666666666667,10,0,0.49412880748883
819,NA,Adult,No,1994-08-13,1994,NA,Adult,6.16666666666667,10,0,0.49412880748883
822,NA,Adult,No,1994-08-06,1994,NA,Adult,0.5,1,0,1.00627476649851e-17
824,Male,Adult,No,1994-08-06,1994,Male,Adult,1.73333333333333,3,0,5.2960407378267e-17
824,Male,Adult,No,1994-08-13,1994,Male,Adult,1.73333333333333,3,0,5.2960407378267e-17
824,Male,Adult,No,1995-08-29,1995,Male,Adult,4,4,0,0
824,Male,Adult,No,1996-07-29,1996,Male,Adult,2.06118326118326,6,0.0999101527403414,0.0102086036543819
