"Title","Sex","Age","Skinny","Date_Time"
"5033","FemaleJ","Adult","No",2010-07-28
"5033","FemaleJ","Adult","No",2010-07-30
"5033","FemaleJ","Adult","No",2010-07-31
"5033","FemaleJ","Adult","No",2010-08-01
"5033","FemaleJ","Adult","No",2011-07-29
"5033","FemaleJ","Adult","No",2011-08-18
"5033","FemaleJ","Adult","No",2011-08-21
"5033","FemaleJ","Adult","No",2011-08-22
"5033","FemaleJ","Adult","No",2011-08-24
"5033","FemaleJ","Adult","No",2011-08-31
"5033","FemaleJ","Adult","No",2018-05-17
"5035","Male","Adult","No",2010-07-28
"5035","Male","Adult","No",2010-08-01
"5035","Male","Adult","No",2011-07-29
"5035","Male","Adult","No",2011-08-21
"5035","Male","Adult","No",2011-08-22
"5035","Male","Adult","No",2011-08-25
"5035","Male","Adult","No",2011-08-31
"5035","Male","Adult","No",2013-09-06
"5035","Male","Adult","No",2015-08-15
"5035","Male","Adult","No",2015-08-28
"5035","Male","Adult","No",2018-08-16
"5036","Male","Adult","No",2010-07-28
"5036","Male","Adult","No",2010-07-30
"5036","Male","Adult","No",2010-08-03
"5036","Male","Adult","No",2011-08-21
"5036","Male","Adult","No",2011-08-24
"5036","Male","Adult","No",2011-08-31
"5036","Male","Adult","No",2013-09-02
"5036","Male","Adult","No",2015-06-14
"5036","Male","Adult","No",2015-08-28
"5036","Male","Adult","No",2016-07-24
"5036","Male","Adult","No",2018-05-17
"5036","Male","Adult","No",2018-07-06
"5036","Male","Adult","No",2018-08-16
"5039","Male","Adult","No",2010-07-30
"5039","Male","Adult","No",2010-07-31
"5039","Male","Adult","No",2010-08-01
"5039","Male","Adult","No",2010-08-03
"5039","Male","Adult","No",2011-08-14
"5039","Male","Adult","No",2011-08-17
"5039","Male","Adult","No",2018-08-16
"504","Male","Adult","No",1990-08-06
"5041","FemaleJ","Adult","No",2011-08-14
"5041","FemaleJ","Adult","No",2011-08-24
"5043","FemaleJ","Adult","No",2011-08-18
"5044","Male","Adult","No",2010-07-24
"5044","Male","Adult","No",2010-07-31
"5044","Male","Adult","No",2010-08-01
"5044","Male","Adult","No",2010-08-03
"5044","Male","Adult","No",2011-08-14
"5044","Male","Adult","No",2011-08-18
"5044","Male","Adult","No",2018-05-17
"5044","Male","Adult","No",2018-08-16
"5045",NA,"Adult","No",2011-08-14
"5045",NA,"Adult","No",2011-08-17
"5047",NA,"Adult","No",2011-08-14
"5047",NA,"Adult","No",2011-08-15
"5049","Male","Adult","No",2011-08-14
"5049","Male","Adult","No",2011-08-21
"5049","Male","Adult","No",2011-08-22
"5049","Male","Adult","No",2011-08-23
"5049","Male","Adult","No",2011-08-31
"5052","FemaleJ","Adult","No",2011-08-14
"5052","FemaleJ","Adult","Yes",2011-08-15
"5052","FemaleJ","Adult","No",2011-08-18
"5052","FemaleJ","Adult","No",2011-08-27
"5052","FemaleJ","Adult","No",2011-08-31
"5052","FemaleJ","Adult","No",2018-05-17
"5053","FemaleJ","Adult","No",2011-08-14
"5053","FemaleJ","Adult","No",2011-08-15
"5059","Male","Adult","No",2011-08-14
"5059","Male","Adult","No",2011-08-15
"5059","Male","Adult","No",2011-08-18
"5059","Male","Adult","No",2011-08-21
"5059","Male","Adult","No",2015-06-18
"5059","Male","Adult","No",2015-08-15
"5059","Male","Adult","No",2015-08-17
"5059","Male","Adult","No",2015-08-28
"5059","Male","Adult","No",2018-05-17
"506","FemaleJ","Adult","No",1993-07-20
"5061","Male","Adult","No",2011-08-14
"5061","Male","Adult","No",2011-08-18
"5061","Male","Adult","No",2011-08-21
"5061","Male","Adult","No",2011-08-22
"5061","Male","Adult","No",2015-06-18
"5061","Male","Adult","Yes",2015-08-15
"5061","Male","Adult","No",2015-08-16
"5061","Male","Adult","No",2015-08-17
"5061","Male","Adult","No",2015-08-28
"5061","Male","Adult","No",2015-08-29
"5061","Male","Adult","No",2016-07-25
"5063","Male","Adult","No",2011-08-25
"5064","FemaleJ","Adult","No",2011-08-24
"5065",NA,"Adult","No",2011-08-14
"5065",NA,"Adult","No",2011-08-22
"5065",NA,"Adult","No",2011-08-24
"5065",NA,"Adult","No",2011-08-25
"5066","Male","Adult","No",2011-08-25
"5067","Male","Adult","No",2010-07-24
"5067","Male","Adult","No",2010-07-28
"5067","Male","Adult","No",2010-07-30
"5067","Male","Adult","No",2010-07-31
"5067","Male","Adult","No",2010-08-01
"5067","Male","Adult","No",2010-08-03
"5067","Male","Adult","No",2011-08-14
"5067","Male","Adult","No",2011-08-24
"5067","Male","Adult","No",2016-07-24
"5067","Male","Adult","No",2018-08-16
"5068","Male","Adult","No",2011-08-14
"5068","Male","Adult","No",2011-08-18
"5068","Male","Adult","No",2011-08-21
"5068","Male","Adult","No",2011-08-24
"5068","Male","Adult","No",2011-08-31
"5068","Male","Adult","No",2015-06-15
"5068","Male","Adult","No",2015-06-16
"5068","Male","Adult","No",2015-08-15
"5068","Male","Adult","No",2015-08-16
"5068","Male","Adult","No",2015-08-17
"5068","Male","Adult","No",2016-07-17
"5069",NA,"Adult","No",2011-08-14
"5069",NA,"Adult","No",2011-08-15
"5069",NA,"Adult","No",2011-08-18
"5069",NA,"Adult","No",2011-08-21
"5069",NA,"Adult","No",2011-08-24
"5069",NA,"Adult","No",2018-08-16
"507","FemaleJ","Adult","No",1990-08-08
"507","FemaleJ","Adult","No",1993-07-12
"507","FemaleJ","Adult","No",1993-07-15
"507","FemaleJ","Adult","No",1993-07-16
"507","FemaleJ","Adult","No",1993-07-17
"507","FemaleJ","Adult","No",1996-07-08
"507","FemaleJ","Adult","No",1996-07-09
"507","FemaleJ","Adult","No",1996-08-01
"507","FemaleJ","Adult","No",1997-06-16
"507","FemaleJ","Adult","No",1997-06-21
"507","FemaleJ","Adult","No",2001-08-21
"5071","Male","Adult","No",2011-08-14
"5071","Male","Adult","No",2011-08-18
"5071","Male","Adult","No",2011-08-21
"5071","Male","Adult","No",2011-08-23
"5071","Male","Adult","No",2011-08-24
"5071","Male","Adult","No",2011-08-31
"5071","Male","Adult","No",2015-06-15
"5071","Male","Adult","No",2016-07-24
"5071","Male","Adult","No",2016-07-25
"5075","Male","Adult","No",2010-07-24
"5075","Male","Adult","No",2010-07-28
"5075","Male","Adult","No",2010-07-30
"5075","Male","Adult","No",2011-08-14
"5075","Male","Adult","No",2011-08-18
"5075","Male","Adult","No",2011-08-21
"5075","Male","Adult","No",2011-08-22
"5075","Male","Adult","No",2011-08-24
"5075","Male","Adult","No",2011-08-27
"5075","Male","Adult","No",2011-08-31
"5075","Male","Adult","No",2015-06-18
"5075","Male","Adult","No",2016-07-24
"5075","Male","Adult","No",2016-07-25
"5075","Male","Adult","No",2018-05-17
"5078","FemaleJ","Adult","No",2013-08-26
"5078","FemaleJ","Adult","No",2013-09-03
"5078","FemaleJ","Adult","No",2015-08-15
"5078","FemaleJ","Adult","No",2015-08-16
"5078","FemaleJ","Adult","Yes",2015-08-20
"5078","FemaleJ","Adult","No",2016-07-25
"5078","FemaleJ","Adult","No",2018-07-06
"5078","FemaleJ","Adult","No",2018-08-16
"5079","FemaleJ","Adult","No",2011-08-18
"5079","FemaleJ","Adult","No",2011-08-22
"5079","FemaleJ","Adult","No",2011-08-31
"508",NA,"Adult","No",1990-08-08
"508",NA,"Adult","No",1990-08-10
"508",NA,"Adult","No",1994-08-13
"5080","FemaleJ","Adult","No",2011-08-27
"5080","FemaleJ","Adult","No",2013-08-26
"5080","FemaleJ","Adult","No",2013-09-02
"5080","FemaleJ","Adult","No",2013-09-06
"5080","FemaleJ","Adult","No",2015-08-15
"5080","FemaleJ","Adult","No",2015-08-16
"5080","FemaleJ","Adult","Yes",2015-08-20
"5080","FemaleJ","Adult","No",2015-08-28
"5080","FemaleJ","Adult","No",2016-07-25
"5080","FemaleJ","Adult","No",2018-07-06
"5080","FemaleJ","Adult","No",2018-08-16
"5081","FemaleJ","Adult","No",2011-08-15
"5081","FemaleJ","Adult","No",2011-08-31
"5088","FemaleJ","Adult","No",2011-08-15
"5088","FemaleJ","Adult","No",2011-08-18
"5088","FemaleJ","Adult","No",2011-08-31
"5088","FemaleJ","Adult","No",2018-08-16
"509","Male","Adult","No",1990-08-08
"509","Male","Adult","No",1990-08-10
"509","Male","Adult","No",1997-08-19
"5090","FemaleJ","Juvenile","No",2011-08-15
"5090","FemaleJ","Juvenile","No",2011-08-18
"5090","FemaleJ","Juvenile","No",2011-08-22
"5091","FemaleJ","Adult","No",2011-08-15
"5091","FemaleJ","Adult","No",2011-08-18
"5091","FemaleJ","Adult","No",2011-08-22
"5091","FemaleJ","Adult","No",2011-08-24
"5092","FemaleJ","Adult","No",2011-07-28
"5092","FemaleJ","Adult","No",2011-08-15
"5092","FemaleJ","Adult","No",2011-08-18
"5092","FemaleJ","Adult","No",2011-08-22
"5092","FemaleJ","Adult","No",2011-08-24
"5092","FemaleJ","Adult","No",2011-08-31
"5092","FemaleJ","Adult","No",2015-06-18
"5092","FemaleJ","Adult","No",2018-08-16
"5099","FemaleJ","Adult","No",2011-08-17
"5099","FemaleJ","Adult","No",2011-08-18
"5099","FemaleJ","Adult","No",2011-08-24
"51","FemaleJ","Juvenile","No",1989-08-03
"51","FemaleJ","Adult","No",1990-07-28
"51","FemaleJ","Adult","No",1990-07-29
"51","FemaleJ","Adult","No",1990-08-09
"510",NA,"Adult","No",1990-08-09
"5103","FemaleJ","Juvenile","No",2011-08-18
"5104","Male","Adult","No",2011-08-18
"5104","Male","Adult","No",2011-08-21
"5104","Male","Adult","No",2013-09-06
"5104","Male","Adult","No",2015-08-15
"5104","Male","Adult","No",2018-07-06
"5104","Male","Adult","No",2018-08-16
"5106","FemaleJ","Adult","No",2011-08-18
"5106","FemaleJ","Adult","No",2011-08-22
"5106","FemaleJ","Adult","No",2011-08-31
"5106","FemaleJ","Adult","No",2018-08-16
"5108","FemaleJ","Adult","No",2011-08-19
"5108","FemaleJ","Adult","No",2011-08-25
"5108","FemaleJ","Adult","No",2018-05-17
"5109","Male","Adult","No",2010-07-24
"5109","Male","Adult","No",2011-08-19
"5109","Male","Adult","No",2011-08-25
"5109","Male","Adult","No",2015-08-03
"5109","Male","Adult","No",2015-08-28
"5109","Male","Adult","No",2015-08-29
"5109","Male","Adult","No",2018-05-17
"5110",NA,"Adult","No",2011-08-19
"5110",NA,"Adult","No",2011-08-25
"5110",NA,"Adult","No",2018-05-17
"5111","Male","Adult","No",2010-07-24
"5111","Male","Adult","No",2011-08-19
"5111","Male","Adult","No",2011-08-25
"5111","Male","Adult","No",2015-08-16
"5111","Male","Adult","No",2015-08-20
"5111","Male","Adult","No",2018-05-17
"5112","FemaleJ","Adult","No",2010-07-31
"5112","FemaleJ","Adult","No",2010-08-27
"5112","FemaleJ","Adult","No",2011-08-19
"5112","FemaleJ","Adult","No",2011-08-25
"5112","FemaleJ","Adult","No",2018-05-17
"5112","FemaleJ","Adult","No",2018-08-16
"5113","FemaleJ","Adult","No",2010-07-30
"5113","FemaleJ","Adult","No",2010-08-01
"5113","FemaleJ","Adult","No",2010-08-03
"5113","FemaleJ","Adult","No",2011-08-19
"5113","FemaleJ","Adult","No",2011-08-25
"5113","FemaleJ","Adult","No",2018-05-17
"5113","FemaleJ","Adult","No",2018-08-16
"5114","Male","Adult","No",2010-07-24
"5114","Male","Adult","No",2011-08-19
"5114","Male","Adult","No",2011-08-25
"5114","Male","Adult","No",2015-08-28
"5114","Male","Adult","No",2016-07-17
"5115","FemaleJ","Adult","No",2011-08-19
"5116","FemaleJ","Adult","Yes",2011-08-19
"5117",NA,"Adult","Yes",2011-08-19
"5117",NA,"Adult","Yes",2011-08-25
"5118",NA,"Adult","No",2011-08-19
"5118",NA,"Adult","No",2011-08-25
"5119",NA,"Adult","No",2011-08-19
"5119",NA,"Adult","No",2011-08-25
"5123",NA,"Adult","No",2011-08-19
"5123",NA,"Adult","No",2011-08-25
"5124",NA,"Adult","No",2011-08-19
"5124",NA,"Adult","No",2018-05-17
"5125",NA,"Juvenile","No",2011-08-19
"5125",NA,"Juvenile","No",2011-08-25
"5126","FemaleJ","Juvenile","No",2011-08-19
"5126","FemaleJ","Juvenile","No",2011-08-25
"5126","FemaleJ","Juvenile","No",2018-05-17
"5127","Male","Adult","No",2010-07-30
"5127","Male","Adult","No",2011-08-19
"5127","Male","Adult","No",2011-08-22
"5127","Male","Adult","No",2011-08-24
"5127","Male","Adult","No",2011-08-25
"5127","Male","Adult","No",2011-08-31
"5127","Male","Adult","No",2015-06-18
"5128","FemaleJ","Adult","No",2011-08-19
"5128","FemaleJ","Adult","No",2011-08-25
"5128","FemaleJ","Adult","No",2018-05-17
"5129",NA,"Adult","No",2011-08-19
"5129",NA,"Adult","No",2011-08-25
"5129",NA,"Adult","No",2018-05-17
"5130","FemaleJ","Adult","No",2011-08-19
"5130","FemaleJ","Adult","No",2011-08-25
"5130","FemaleJ","Adult","No",2018-05-17
"5130","FemaleJ","Adult","No",2018-08-16
"5131","FemaleJ","Adult","No",2011-08-19
"5131","FemaleJ","Adult","No",2011-08-25
"5132",NA,"Adult","No",2011-08-19
"5132",NA,"Adult","No",2015-08-22
"5133",NA,"Adult","No",2011-08-19
"5133",NA,"Adult","No",2011-08-25
"5133",NA,"Adult","No",2015-08-28
"5135","FemaleJ","Adult","No",2011-08-19
"5135","FemaleJ","Adult","No",2011-08-25
"5135","FemaleJ","Adult","No",2015-08-04
"5135","FemaleJ","Adult","No",2018-05-17
"5136","FemaleJ","Adult","No",2011-08-19
"5136","FemaleJ","Adult","No",2011-08-25
"5137","Male","Adult","No",2011-08-19
"5137","Male","Adult","No",2011-08-25
"5137","Male","Adult","No",2018-08-16
"5139",NA,"Adult","No",2011-08-19
"5139",NA,"Adult","No",2011-08-25
"5140",NA,"Adult","No",2011-08-19
"5141",NA,"Adult","No",2011-08-19
"5141",NA,"Adult","No",2011-08-25
"5142",NA,"Adult","No",2011-08-19
"5144","FemaleJ","Adult","No",2011-08-19
"5144","FemaleJ","Adult","No",2011-08-25
"5144","FemaleJ","Adult","No",2018-08-16
"5145",NA,"Adult","No",2011-08-19
"5145",NA,"Adult","No",2011-08-25
"5146",NA,"Adult","No",2011-07-24
"5146",NA,"Adult","No",2011-08-19
"5146",NA,"Adult","No",2011-08-25
"5147",NA,"Adult","No",2011-08-19
"5148",NA,"Adult","No",2010-07-30
"5148",NA,"Adult","No",2010-08-03
"5148",NA,"Adult","No",2011-08-19
"5148",NA,"Adult","No",2018-05-17
"5149",NA,"Adult","No",2011-08-19
"5150",NA,"Adult","No",2011-08-19
"5150",NA,"Adult","No",2011-08-25
"5151",NA,"Adult","No",2011-08-19
"5151",NA,"Adult","No",2011-08-25
"5154",NA,"Adult","No",2011-08-19
"5154",NA,"Adult","No",2011-08-25
"5154",NA,"Adult","No",2018-08-16
"5158","Male","Adult","No",2010-07-28
"5158","Male","Adult","No",2010-07-30
"5158","Male","Adult","No",2011-07-24
"5158","Male","Adult","No",2011-07-29
"5158","Male","Adult","No",2011-08-18
"5158","Male","Adult","No",2011-08-22
"5158","Male","Adult","No",2011-08-24
"5158","Male","Adult","No",2011-08-31
"5158","Male","Adult","No",2015-06-14
"5158","Male","Adult","No",2016-07-24
"5159","Male","Adult","No",2011-08-22
"5159","Male","Adult","No",2013-08-23
"5159","Male","Adult","No",2016-07-22
"5159","Male","Adult","No",2018-07-06
"5159","Male","Adult","No",2018-08-16
"5161","Male","Adult","No",2010-07-28
"5161","Male","Adult","No",2010-07-30
"5161","Male","Adult","No",2011-08-22
"5161","Male","Adult","No",2011-08-31
"5163",NA,"Adult","No",2011-08-22
"5165","Male","Adult","No",2011-08-23
"5165","Male","Adult","No",2013-08-23
"5165","Male","Adult","No",2013-09-02
"5165","Male","Adult","No",2015-06-14
"5165","Male","Adult","No",2016-07-22
"5165","Male","Adult","No",2018-07-06
"5165","Male","Adult","No",2018-08-16
"5166","FemaleJ","Adult","No",2011-08-24
"5168","FemaleJ","Adult","No",2011-08-24
"5169",NA,"Adult","No",2011-08-24
"5169",NA,"Adult","No",2011-08-31
"5170","FemaleJ","Adult","No",2011-08-14
"5170","FemaleJ","Adult","No",2011-08-25
"5172",NA,"Adult","No",2011-08-19
"5172",NA,"Adult","No",2011-08-25
"5173",NA,"Adult","No",2011-08-25
"5179",NA,"Adult","No",2011-08-14
"5179",NA,"Adult","No",2011-08-25
"518",NA,"Adult","Yes",1990-08-08
"518",NA,"Adult","No",1990-08-09
"518",NA,"Adult","No",1998-08-08
"518",NA,"Adult","No",1998-08-09
"518",NA,"Adult","No",1998-08-10
"518",NA,"Adult","No",1998-08-15
"5180","FemaleJ","Adult","No",2011-08-25
"5183","FemaleJ","Adult","No",2011-08-25
"5184","FemaleJ","Adult","No",2010-07-30
"5184","FemaleJ","Adult","No",2010-08-01
"5184","FemaleJ","Adult","No",2010-08-03
"5184","FemaleJ","Adult","No",2011-08-25
"5184","FemaleJ","Adult","No",2018-08-16
"5185","FemaleJ","Adult","No",2011-08-25
"5189","FemaleJ","Adult","No",2011-08-25
"5191","FemaleJ","Adult","No",2011-08-25
"5193","FemaleJ","Adult","Yes",2010-07-30
"5193","FemaleJ","Adult","Yes",2010-08-01
"5193","FemaleJ","Adult","No",2011-08-25
"5193","FemaleJ","Adult","Yes",2018-08-16
"5194","Male","Adult","No",2011-08-25
"5194","Male","Adult","No",2015-08-03
"5194","Male","Adult","No",2015-08-21
"5194","Male","Adult","No",2016-07-22
"5194","Male","Adult","Yes",2016-07-25
"5194","Male","Adult","No",2018-07-06
"5194","Male","Adult","No",2018-08-16
"5196",NA,"Adult","No",2011-08-25
"5197",NA,"Adult","No",2011-08-25
"5197",NA,"Adult","No",2018-05-17
"5198",NA,"Adult","No",2011-08-25
"5199","FemaleJ","Adult","No",2011-08-25
"52",NA,"Juvenile","No",1989-08-03
"52",NA,"Juvenile","No",1989-08-11
"5201",NA,"Adult","No",2011-08-25
"5202",NA,"Adult","Yes",2011-08-19
"5202",NA,"Adult","Yes",2011-08-25
"5203",NA,"Adult","No",2011-08-25
"5204",NA,"Adult","Yes",2011-08-25
"5205",NA,"Adult","No",2011-08-31
"5206","FemaleJ","Adult","No",2011-08-31
"5206","FemaleJ","Adult","No",2015-08-15
"5206","FemaleJ","Adult","No",2015-08-16
"5206","FemaleJ","Adult","Yes",2015-08-20
"5206","FemaleJ","Adult","No",2015-08-28
"5206","FemaleJ","Adult","No",2015-08-30
"5208",NA,"Adult","No",2011-08-31
"5214",NA,"Adult","No",2011-08-27
"5216",NA,"Adult","No",2011-08-27
"5217",NA,"Adult","No",2011-08-27
"5217",NA,"Adult","No",2011-08-31
"5217",NA,"Adult","No",2018-05-17
"5220","FemaleJ","Adult","Yes",2011-08-31
"5221",NA,"Adult","No",2011-08-27
"5222",NA,"Adult","No",2011-08-31
"5223","FemaleJ","Adult","Yes",2010-07-24
"5223","FemaleJ","Adult","No",2010-07-30
"5223","FemaleJ","Adult","No",2010-07-31
"5223","FemaleJ","Adult","No",2018-08-16
"5228",NA,"Adult","Yes",2011-08-18
"5229","FemaleJ","Juvenile","No",2011-08-31
"5229","FemaleJ","Adult","No",2013-09-01
"5229","FemaleJ","Adult","No",2013-09-07
"5229","FemaleJ","Adult","No",2015-08-30
"5229","FemaleJ","Adult","No",2018-07-06
"5229","FemaleJ","Adult","No",2018-08-16
"531","FemaleJ","Adult","No",1990-08-08
"531","FemaleJ","Adult","No",1990-08-09
"531","FemaleJ","Adult","No",1990-08-10
"531","FemaleJ","Adult","No",1993-07-12
"531","FemaleJ","Adult","No",1993-07-15
"531","FemaleJ","Adult","No",1994-08-07
"531","FemaleJ","Adult","No",1994-08-12
"531","FemaleJ","Adult","No",1994-08-13
"531","FemaleJ","Adult","No",1994-08-15
"531","FemaleJ","Adult","No",1995-08-29
"531","FemaleJ","Adult","No",1996-06-09
"531","FemaleJ","Adult","No",1996-06-10
"531","FemaleJ","Adult","No",1996-06-12
"531","FemaleJ","Adult","No",1996-07-09
"531","FemaleJ","Adult","No",1996-08-05
"531","FemaleJ","Adult","No",1996-08-06
"531","FemaleJ","Adult","No",1999-07-15
"531","FemaleJ","Adult","No",1999-07-20
"531","FemaleJ","Adult","No",1999-07-21
"531","FemaleJ","Adult","No",1999-07-22
"531","FemaleJ","Adult","No",1999-08-18
"531","FemaleJ","Adult","No",2001-08-21
"531","FemaleJ","Adult","No",2002-08-27
"531","FemaleJ","Adult","No",2006-08-03
"531","FemaleJ","Adult","No",2011-08-18
"531","FemaleJ","Adult","Yes",2015-08-03
"531","FemaleJ","Adult","No",2015-08-29
"531","FemaleJ","Adult","No",2015-08-30
"532",NA,"Adult","No",1990-08-08
"537",NA,"Juvenile","No",1990-08-08
"539",NA,"Adult","No",1990-08-09
"54","FemaleJ","Adult","No",1989-08-03
"54","FemaleJ","Adult","No",1989-08-10
"54","FemaleJ","Adult","No",1990-07-14
"54","FemaleJ","Adult","No",1990-07-16
"54","FemaleJ","Adult","No",1993-07-14
"54","FemaleJ","Adult","Yes",1993-07-15
"54","FemaleJ","Adult","No",1995-08-29
"54","FemaleJ","Adult","No",1996-07-30
"54","FemaleJ","Adult","No",1997-07-02
"54","FemaleJ","Adult","No",1997-07-07
"54","FemaleJ","Adult","Yes",1997-07-16
"54","FemaleJ","Adult","Yes",1997-07-31
"54","FemaleJ","Adult","No",1997-08-04
"54","FemaleJ","Adult","Yes",1998-07-21
"54","FemaleJ","Adult","Yes",1998-07-28
"54","FemaleJ","Adult","Yes",1998-08-08
"54","FemaleJ","Adult","Yes",1998-08-09
"54","FemaleJ","Adult","Yes",1998-08-15
"54","FemaleJ","Adult","No",1999-08-12
"54","FemaleJ","Adult","No",1999-08-17
"54","FemaleJ","Adult","No",1999-08-18
"54","FemaleJ","Adult","Yes",2003-09-25
"54","FemaleJ","Adult","No",2006-07-30
"54","FemaleJ","Adult","No",2010-07-21
"54","FemaleJ","Adult","Yes",2011-08-31
"54","FemaleJ","Adult","No",2013-09-07
"54","FemaleJ","Adult","No",2015-08-15
"54","FemaleJ","Adult","No",2015-08-29
"54","FemaleJ","Adult","Yes",2016-07-22
"54","FemaleJ","Adult","Yes",2016-07-25
"54","FemaleJ","Adult","No",2018-08-15
"544",NA,"Adult","No",1990-08-09
"545",NA,"Adult","No",1990-08-09
"547","FemaleJ","Adult","No",1990-08-09
"549","Male","Adult","No",1990-08-09
"549","Male","Adult","No",1994-08-02
"549","Male","Adult","No",1994-08-06
"549","Male","Adult","No",1994-08-13
"549","Male","Adult","No",1996-06-10
"549","Male","Adult","No",1996-07-29
"549","Male","Adult","No",1996-07-30
"549","Male","Adult","No",1996-08-27
"549","Male","Adult","No",1998-07-26
"549","Male","Adult","No",1999-07-12
"549","Male","Adult","No",1999-08-11
"549","Male","Adult","No",1999-08-12
"549","Male","Adult","No",1999-08-13
"549","Male","Adult","No",2002-08-24
"549","Male","Adult","No",2002-08-28
"554",NA,"Adult","No",1990-08-10
"555",NA,"Adult","No",1990-08-10
"558","Male","Adult","No",1990-08-10
"558","Male","Adult","No",2006-07-25
"56",NA,"Adult","No",2006-07-26
"56",NA,"Adult","No",2006-08-01
"561",NA,"Adult","No",1990-08-10
"562","Male","Adult","No",1990-08-10
"563",NA,"Adult","No",1990-08-10
"56R",NA,"Adult","No",1998-07-23
"57",NA,"Adult","No",1989-08-03
"57",NA,"Adult","No",1990-07-27
"57",NA,"Adult","No",1990-07-28
"57",NA,"Adult","No",1990-08-05
"57",NA,"Adult","No",1996-07-30
"57",NA,"Adult","No",2001-08-06
"57",NA,"Adult","No",2001-08-30
"572",NA,"Adult","No",1991-07-25
"59","FemaleJ","Juvenile","No",1990-02-11
"59","FemaleJ","Juvenile","No",1990-07-27
"59","FemaleJ","Juvenile","No",1990-07-28
"59","FemaleJ","Juvenile","No",1990-07-29
"59","FemaleJ","Adult","No",1997-06-16
"5908","FemaleJ","Juvenile","No",2010-07-21
"5910",NA,"Juvenile","Yes",2010-07-21
"5910",NA,"Juvenile","No",2018-08-16
"5919","FemaleJ","Adult","No",2010-07-28
"5919","FemaleJ","Adult","No",2010-08-03
"5919","FemaleJ","Adult","No",2018-08-16
"5926",NA,"Adult","No",2010-08-03
"5926",NA,"Adult","No",2018-08-16
"5963",NA,"Adult","No",2013-09-06
"5963",NA,"Adult","No",2013-09-07
"5963",NA,"Adult","No",2018-08-16
"5986",NA,"Adult","No",2018-08-16
"6",NA,"Adult","No",1989-07-23
"6",NA,"Adult","No",1989-07-24
"6000","Male","Adult","No",2013-08-23
"6000","Male","Adult","No",2013-09-07
"6000","Male","Adult","No",2018-07-06
"6000","Male","Adult","No",2018-08-16
"6001","Male","Adult","No",2013-08-23
"6001","Male","Adult","No",2018-07-06
"6001","Male","Adult","No",2018-08-16
"6002","FemaleJ","Adult","No",2013-08-31
"6002","FemaleJ","Adult","No",2016-07-17
"6002","FemaleJ","Adult","No",2018-07-06
"6002","FemaleJ","Adult","No",2018-08-16
"6003","Male","Adult","No",2013-08-25
"6003","Male","Adult","No",2013-09-01
"6003","Male","Adult","Yes",2013-09-07
"6003","Male","Adult","No",2018-07-06
"6003","Male","Adult","No",2018-08-16
"6004","FemaleJ","Adult","No",2013-09-02
"6004","FemaleJ","Adult","No",2018-07-06
"6004","FemaleJ","Adult","No",2018-08-16
"6005","Male","Adult","No",2018-08-16
"6006","FemaleJ","Adult","No",2013-09-02
"6006","FemaleJ","Adult","No",2018-07-06
"6006","FemaleJ","Adult","No",2018-08-16
"6007",NA,"Adult","No",2018-08-16
"6008",NA,"Adult","No",2018-08-16
"6009",NA,"Adult","Yes",2018-08-16
"6010",NA,"Adult","No",2015-08-28
"6010",NA,"Adult","No",2015-08-30
"6010",NA,"Adult","No",2018-07-06
"6010",NA,"Adult","No",2018-08-16
"6011","FemaleJ","Adult","No",2013-09-04
"6011","FemaleJ","Adult","No",2013-09-06
"6011","FemaleJ","Adult","No",2018-08-16
"6012",NA,"Adult","No",2018-07-06
"6012",NA,"Adult","No",2018-08-16
"6013",NA,"Adult","No",2018-07-06
"6013",NA,"Adult","No",2018-08-16
"6014","Male","Adult","No",2013-09-05
"6014","Male","Adult","No",2018-07-06
"6014","Male","Adult","No",2018-08-16
"6015",NA,"Adult","No",2013-09-06
"6015",NA,"Adult","No",2013-09-07
"6015",NA,"Adult","No",2015-08-15
"6015",NA,"Adult","No",2018-07-06
"6015",NA,"Adult","No",2018-08-16
"6016","Male","Adult","No",2013-09-02
"6016","Male","Adult","No",2015-06-14
"6016","Male","Adult","No",2015-08-20
"6016","Male","Adult","No",2016-07-22
"6016","Male","Adult","No",2018-08-16
"6017","Male","Adult","No",2013-09-06
"6017","Male","Adult","No",2015-08-30
"6017","Male","Adult","No",2016-07-17
"6017","Male","Adult","No",2018-07-06
"6017","Male","Adult","No",2018-08-16
"6018",NA,"Adult","No",2013-09-07
"6018",NA,"Adult","No",2018-07-06
"6018",NA,"Adult","No",2018-08-16
"6019",NA,"Adult","No",2013-09-07
"6020",NA,"Adult","No",2013-09-07
"6021",NA,"Adult","No",2013-08-26
"6021",NA,"Adult","No",2013-09-05
"6021",NA,"Adult","No",2018-07-06
"6021",NA,"Adult","No",2018-08-16
"6022",NA,"Adult","No",2013-08-23
"6022",NA,"Adult","No",2015-06-16
"6022",NA,"Adult","No",2015-08-28
"6022",NA,"Adult","No",2015-08-30
"6023",NA,"Adult","No",2013-08-23
"6023",NA,"Adult","No",2018-07-06
"6024",NA,"Adult","No",2013-08-31
"6024",NA,"Adult","No",2013-09-06
"6024",NA,"Adult","No",2018-07-06
"6025","FemaleJ","Adult","No",2013-09-06
"6025","FemaleJ","Adult","No",2015-06-14
"6025","FemaleJ","Adult","No",2016-07-22
"6025","FemaleJ","Adult","No",2018-08-16
"6026","FemaleJ","Adult","No",2015-08-15
