"Title","Sex","Age","Skinny","Date_Time","Year"
"450",NA,"Juvenile","No",1990-08-04,1990
"4513","FemaleJ","Adult","No",2009-08-19,2009
"4513","FemaleJ","Adult","Yes",2010-07-24,2010
"4513","FemaleJ","Adult","No",2011-08-14,2011
"4513","FemaleJ","Adult","No",2011-08-15,2011
"4513","FemaleJ","Adult","No",2011-08-18,2011
"4513","FemaleJ","Adult","No",2011-08-23,2011
"4513","FemaleJ","Adult","No",2013-08-26,2013
"4513","FemaleJ","Adult","No",2013-09-01,2013
"4513","FemaleJ","Adult","No",2013-09-05,2013
"4513","FemaleJ","Adult","No",2015-06-16,2015
"4513","FemaleJ","Adult","No",2015-08-15,2015
"4513","FemaleJ","Adult","No",2015-08-28,2015
"4513","FemaleJ","Adult","No",2018-07-06,2018
"4513","FemaleJ","Adult","No",2018-08-16,2018
"4514","FemaleJ","Adult","No",2009-08-19,2009
"4514","FemaleJ","Adult","No",2011-08-15,2011
"4514","FemaleJ","Adult","No",2011-08-18,2011
"4514","FemaleJ","Adult","No",2011-08-22,2011
"4514","FemaleJ","Adult","No",2011-08-31,2011
"4514","FemaleJ","Adult","No",2018-08-16,2018
"452","Male","Adult","No",1990-07-29,1990
"453",NA,"Adult","No",1990-07-29,1990
"46",NA,"Adult","No",1989-08-03,1989
"46",NA,"Adult","No",1989-08-04,1989
"46",NA,"Adult","No",1989-08-13,1989
"46",NA,"Adult","No",1990-08-09,1990
"461",NA,"Adult","No",1990-07-30,1990
"462","FemaleJ","Adult","No",1990-08-05,1990
"462","FemaleJ","Adult","No",1990-08-09,1990
"464",NA,"Adult","No",1990-07-30,1990
"465",NA,"Adult","No",1990-07-30,1990
"466",NA,"Juvenile","No",1990-07-30,1990
"466",NA,"Adult","No",1996-06-17,1996
"466",NA,"Adult","No",1996-06-18,1996
"466",NA,"Adult","No",1996-06-23,1996
"467",NA,"Adult","No",1990-07-30,1990
"468",NA,"Adult","No",1990-07-30,1990
"47","FemaleJ","Adult","No",1989-08-03,1989
"47","FemaleJ","Adult","No",1989-08-04,1989
"47","FemaleJ","Adult","No",1989-08-13,1989
"47","FemaleJ","Adult","No",1990-06-22,1990
"47","FemaleJ","Adult","No",1990-07-06,1990
"47","FemaleJ","Adult","No",1990-07-11,1990
"470",NA,"Adult","No",1990-07-30,1990
"473",NA,"Adult","No",1990-07-30,1990
"477","FemaleJ","Adult","No",1990-08-04,1990
"478",NA,"Adult","No",1990-08-04,1990
"479",NA,"Adult","No",1990-08-04,1990
"480","Male","Adult","No",1990-08-05,1990
"480","Male","Adult","No",1996-08-01,1996
"480","Male","Adult","No",1997-08-14,1997
"480","Male","Adult","No",1997-08-16,1997
"480","Male","Adult","No",1998-07-27,1998
"480","Male","Adult","No",1999-07-12,1999
"480","Male","Adult","No",1999-08-17,1999
"480","Male","Adult","No",1999-08-18,1999
"480","Male","Adult","No",2001-08-06,2001
"480","Male","Adult","No",2001-08-30,2001
"480","Male","Adult","No",2002-08-24,2002
"480","Male","Adult","No",2003-08-29,2003
"480","Male","Adult","No",2011-07-24,2011
"480","Male","Adult","No",2011-08-15,2011
"480","Male","Adult","Yes",2011-08-17,2011
"480","Male","Adult","No",2011-08-18,2011
"480","Male","Adult","No",2011-08-22,2011
"480","Male","Adult","No",2011-08-24,2011
"480","Male","Adult","No",2013-08-23,2013
"480","Male","Adult","No",2018-07-06,2018
"480","Male","Adult","No",2018-08-10,2018
"480","Male","Adult","No",2018-08-16,2018
"483",NA,"Adult","No",1990-08-05,1990
"484","FemaleJ","Adult","No",1990-08-05,1990
"488",NA,"Adult","No",1990-08-05,1990
"49",NA,"Juvenile","No",1989-08-03,1989
"49",NA,"Juvenile","No",1989-08-12,1989
"490",NA,"Adult","No",1990-08-05,1990
"494","Male","Adult","No",1990-08-06,1990
"494","Male","Adult","No",1990-08-09,1990
"496","Male","Adult","No",1990-08-06,1990
"496","Male","Adult","No",1990-08-10,1990
"498",NA,"Adult","No",1990-08-06,1990
"5",NA,"Adult","No",1989-07-23,1989
"5",NA,"Adult","No",1989-07-25,1989
"5",NA,"Adult","No",1989-08-04,1989
"5",NA,"Adult","No",1989-08-12,1989
"5",NA,"Adult","No",1989-08-13,1989
"5",NA,"Adult","No",1989-10-01,1989
"5",NA,"Adult","No",1990-07-11,1990
"5",NA,"Adult","No",1993-07-12,1993
"5",NA,"Adult","No",1993-07-13,1993
"5",NA,"Adult","No",1997-08-25,1997
"5",NA,"Adult","No",2001-08-21,2001
"5",NA,"Adult","No",2001-08-29,2001
"50",NA,"Adult","No",1989-08-03,1989
"50",NA,"Adult","No",1989-08-13,1989
"5001","Male","Adult","No",2011-06-28,2011
"5001","Male","Adult","No",2011-08-25,2011
"5001","Male","Adult","No",2015-06-15,2015
"5001","Male","Adult","No",2016-07-17,2016
"5001","Male","Adult","No",2018-05-17,2018
"5002","FemaleJ","Adult","No",2011-06-28,2011
"5002","FemaleJ","Adult","No",2011-07-24,2011
"5002","FemaleJ","Adult","No",2011-07-28,2011
"5002","FemaleJ","Adult","No",2011-07-29,2011
"5002","FemaleJ","Adult","No",2015-06-16,2015
"5002","FemaleJ","Adult","No",2015-08-15,2015
"5002","FemaleJ","Adult","No",2015-08-16,2015
"5002","FemaleJ","Adult","No",2015-08-20,2015
"5002","FemaleJ","Adult","No",2015-08-21,2015
"5002","FemaleJ","Adult","No",2015-08-28,2015
"5003","Male","Adult","No",2010-07-24,2010
"5003","Male","Adult","No",2010-07-28,2010
"5003","Male","Adult","No",2010-07-30,2010
"5003","Male","Adult","No",2010-07-31,2010
"5003","Male","Adult","No",2010-08-01,2010
"5003","Male","Adult","No",2011-06-28,2011
"5003","Male","Adult","No",2011-08-14,2011
"5003","Male","Adult","No",2011-08-18,2011
"5003","Male","Adult","No",2011-08-22,2011
"5003","Male","Adult","No",2011-08-24,2011
"5003","Male","Adult","No",2015-06-14,2015
"5003","Male","Adult","No",2016-07-24,2016
"5003","Male","Adult","No",2018-08-16,2018
"5005",NA,"Adult","No",2011-07-16,2011
"5005",NA,"Adult","No",2011-07-17,2011
"5006",NA,"Adult","No",2011-07-17,2011
"5007","FemaleJ","Adult","No",2011-07-17,2011
"5009","FemaleJ","Adult","No",2010-07-24,2010
"5009","FemaleJ","Adult","No",2011-07-24,2011
"5009","FemaleJ","Adult","No",2011-07-29,2011
"5009","FemaleJ","Adult","No",2011-08-22,2011
"5009","FemaleJ","Adult","No",2013-08-23,2013
"5009","FemaleJ","Adult","No",2013-09-04,2013
"5009","FemaleJ","Adult","No",2013-09-05,2013
"5009","FemaleJ","Adult","No",2018-07-06,2018
"5009","FemaleJ","Adult","No",2018-08-16,2018
"501",NA,"Adult","No",1990-08-06,1990
"501",NA,"Adult","No",1990-08-08,1990
"5011","FemaleJ","Adult","No",2011-06-28,2011
"5011","FemaleJ","Adult","No",2011-08-23,2011
"5015","FemaleJ","Adult","No",2011-07-24,2011
"5015","FemaleJ","Adult","No",2011-08-31,2011
"5016","FemaleJ","Adult","No",2011-07-24,2011
"5016","FemaleJ","Adult","No",2011-08-22,2011
"5018","Male","Adult","No",2011-07-29,2011
"5018","Male","Adult","No",2011-08-14,2011
"5018","Male","Adult","No",2011-08-17,2011
"5018","Male","Adult","No",2011-08-18,2011
"5018","Male","Adult","No",2011-08-21,2011
"5018","Male","Adult","No",2011-08-22,2011
"5018","Male","Adult","No",2011-08-23,2011
"5018","Male","Adult","No",2011-08-31,2011
"5018","Male","Adult","No",2015-08-04,2015
"5018","Male","Adult","No",2016-07-17,2016
"5018","Male","Adult","No",2018-05-16,2018
"5019","Male","Adult","No",2011-07-28,2011
"5019","Male","Adult","No",2011-07-29,2011
"5019","Male","Adult","No",2011-08-14,2011
"5019","Male","Adult","No",2011-08-17,2011
"5019","Male","Adult","No",2011-08-18,2011
"5019","Male","Adult","No",2011-08-19,2011
"5019","Male","Adult","No",2011-08-22,2011
"5019","Male","Adult","No",2011-08-25,2011
"5019","Male","Adult","No",2018-08-16,2018
"5021",NA,"Adult","No",2011-07-29,2011
"5021",NA,"Adult","No",2011-08-14,2011
"5021",NA,"Adult","No",2011-08-17,2011
"5021",NA,"Adult","No",2011-08-22,2011
"5021",NA,"Adult","No",2018-05-17,2018
"5024","FemaleJ","Adult","No",2011-08-19,2011
"5024","FemaleJ","Adult","No",2011-08-25,2011
"5024","FemaleJ","Adult","No",2015-08-03,2015
"5024","FemaleJ","Adult","No",2015-08-16,2015
"5024","FemaleJ","Adult","No",2015-08-20,2015
"5025","FemaleJ","Adult","No",2011-07-29,2011
"5025","FemaleJ","Adult","No",2011-08-15,2011
"5025","FemaleJ","Adult","No",2011-08-18,2011
"5025","FemaleJ","Adult","No",2011-08-22,2011
"5025","FemaleJ","Adult","No",2011-08-31,2011
"5025","FemaleJ","Adult","No",2015-08-21,2015
"5025","FemaleJ","Adult","No",2015-08-29,2015
"5025","FemaleJ","Adult","No",2018-08-16,2018
"5026","FemaleJ","Adult","No",2011-07-29,2011
"5026","FemaleJ","Adult","No",2011-08-18,2011
"5026","FemaleJ","Adult","No",2011-08-22,2011
"5026","FemaleJ","Adult","No",2018-08-15,2018
"5026","FemaleJ","Adult","No",2018-08-16,2018
"5027","FemaleJ","Adult","No",2011-07-29,2011
"5027","FemaleJ","Adult","No",2011-08-14,2011
"5027","FemaleJ","Adult","No",2011-08-15,2011
"5027","FemaleJ","Adult","No",2011-08-27,2011
"5027","FemaleJ","Adult","No",2011-08-31,2011
"5027","FemaleJ","Adult","No",2013-09-01,2013
"5027","FemaleJ","Adult","No",2018-07-06,2018
"5027","FemaleJ","Adult","No",2018-08-16,2018
"5028","FemaleJ","Adult","No",2011-07-29,2011
"5028","FemaleJ","Adult","No",2011-08-14,2011
"5028","FemaleJ","Adult","No",2011-08-15,2011
"5028","FemaleJ","Adult","No",2011-08-18,2011
"5028","FemaleJ","Adult","No",2011-08-22,2011
"5028","FemaleJ","Adult","No",2018-08-16,2018
"5029","FemaleJ","Adult","No",2010-07-24,2010
"5029","FemaleJ","Adult","No",2010-07-28,2010
"5029","FemaleJ","Adult","No",2010-08-03,2010
"5029","FemaleJ","Adult","No",2011-07-29,2011
"5029","FemaleJ","Adult","No",2011-08-15,2011
"5029","FemaleJ","Adult","No",2011-08-22,2011
"5029","FemaleJ","Adult","No",2011-08-27,2011
"5029","FemaleJ","Adult","No",2011-08-31,2011
"5029","FemaleJ","Adult","No",2015-08-21,2015
"5029","FemaleJ","Adult","No",2015-08-29,2015
"5029","FemaleJ","Adult","No",2018-05-17,2018
"5029","FemaleJ","Adult","No",2018-08-16,2018
"5031","Male","Adult","No",2010-07-24,2010
"5031","Male","Adult","No",2010-07-28,2010
"5031","Male","Adult","No",2010-07-30,2010
"5031","Male","Adult","No",2010-07-31,2010
"5031","Male","Adult","No",2010-08-01,2010
"5031","Male","Adult","No",2011-07-29,2011
"5031","Male","Adult","No",2011-08-14,2011
"5031","Male","Adult","No",2011-08-18,2011
"5031","Male","Adult","No",2011-08-22,2011
"5031","Male","Adult","No",2011-08-24,2011
"5031","Male","Adult","No",2011-08-27,2011
"5031","Male","Adult","No",2011-08-31,2011
"5031","Male","Adult","No",2018-05-17,2018
"5031","Male","Adult","No",2018-08-16,2018
"5032","FemaleJ","Adult","No",2010-07-24,2010
"5032","FemaleJ","Adult","No",2010-07-31,2010
"5032","FemaleJ","Adult","No",2010-08-03,2010
"5032","FemaleJ","Adult","No",2011-07-24,2011
"5032","FemaleJ","Adult","No",2011-07-29,2011
"5032","FemaleJ","Adult","No",2018-08-16,2018
"5033","FemaleJ","Adult","No",2010-07-24,2010
"5033","FemaleJ","Adult","No",2010-07-28,2010
"5033","FemaleJ","Adult","No",2010-07-30,2010
"5033","FemaleJ","Adult","No",2010-07-31,2010
"5033","FemaleJ","Adult","No",2010-08-01,2010
"5033","FemaleJ","Adult","No",2011-07-29,2011
"5033","FemaleJ","Adult","No",2011-08-18,2011
"5033","FemaleJ","Adult","No",2011-08-21,2011
"5033","FemaleJ","Adult","No",2011-08-22,2011
"5033","FemaleJ","Adult","No",2011-08-24,2011
"5033","FemaleJ","Adult","No",2011-08-31,2011
"5033","FemaleJ","Adult","No",2018-05-17,2018
"5035","Male","Adult","No",2010-07-28,2010
"5035","Male","Adult","No",2010-08-01,2010
"5035","Male","Adult","No",2011-07-29,2011
"5035","Male","Adult","No",2011-08-21,2011
"5035","Male","Adult","No",2011-08-22,2011
"5035","Male","Adult","No",2011-08-25,2011
"5035","Male","Adult","No",2011-08-31,2011
"5035","Male","Adult","No",2013-09-06,2013
"5035","Male","Adult","No",2015-08-15,2015
"5035","Male","Adult","No",2015-08-28,2015
"5035","Male","Adult","No",2018-08-16,2018
"5036","Male","Adult","No",2010-07-28,2010
"5036","Male","Adult","No",2010-07-30,2010
"5036","Male","Adult","No",2010-08-03,2010
"5036","Male","Adult","No",2011-08-21,2011
"5036","Male","Adult","No",2011-08-24,2011
"5036","Male","Adult","No",2011-08-31,2011
"5036","Male","Adult","No",2013-09-02,2013
"5036","Male","Adult","No",2015-06-14,2015
"5036","Male","Adult","No",2015-08-28,2015
"5036","Male","Adult","No",2016-07-24,2016
"5036","Male","Adult","No",2018-05-17,2018
"5036","Male","Adult","No",2018-07-06,2018
"5036","Male","Adult","No",2018-08-16,2018
"5039","Male","Adult","No",2010-07-30,2010
"5039","Male","Adult","No",2010-07-31,2010
"5039","Male","Adult","No",2010-08-01,2010
"5039","Male","Adult","No",2010-08-03,2010
"5039","Male","Adult","No",2011-08-14,2011
"5039","Male","Adult","No",2011-08-17,2011
"5039","Male","Adult","No",2018-08-16,2018
"504","Male","Adult","No",1990-08-06,1990
"5041","FemaleJ","Adult","No",2011-08-14,2011
"5041","FemaleJ","Adult","No",2011-08-24,2011
"5043","FemaleJ","Adult","No",2011-08-18,2011
"5044","Male","Adult","No",2010-07-24,2010
"5044","Male","Adult","No",2010-07-31,2010
"5044","Male","Adult","No",2010-08-01,2010
"5044","Male","Adult","No",2010-08-03,2010
"5044","Male","Adult","No",2011-08-14,2011
"5044","Male","Adult","No",2011-08-18,2011
"5044","Male","Adult","No",2018-05-17,2018
"5044","Male","Adult","No",2018-08-16,2018
"5045",NA,"Adult","No",2011-08-14,2011
"5045",NA,"Adult","No",2011-08-17,2011
"5047",NA,"Adult","No",2011-08-14,2011
"5047",NA,"Adult","No",2011-08-15,2011
"5049","Male","Adult","No",2011-08-14,2011
"5049","Male","Adult","No",2011-08-21,2011
"5049","Male","Adult","No",2011-08-22,2011
"5049","Male","Adult","No",2011-08-23,2011
"5049","Male","Adult","No",2011-08-31,2011
"5052","FemaleJ","Adult","No",2011-08-14,2011
"5052","FemaleJ","Adult","Yes",2011-08-15,2011
"5052","FemaleJ","Adult","No",2011-08-18,2011
"5052","FemaleJ","Adult","No",2011-08-27,2011
"5052","FemaleJ","Adult","No",2011-08-31,2011
"5052","FemaleJ","Adult","No",2018-05-17,2018
"5053","FemaleJ","Adult","No",2011-08-14,2011
"5053","FemaleJ","Adult","No",2011-08-15,2011
"5059","Male","Adult","No",2011-08-14,2011
"5059","Male","Adult","No",2011-08-15,2011
"5059","Male","Adult","No",2011-08-18,2011
"5059","Male","Adult","No",2011-08-21,2011
"5059","Male","Adult","No",2015-06-18,2015
"5059","Male","Adult","No",2015-08-15,2015
"5059","Male","Adult","No",2015-08-17,2015
"5059","Male","Adult","No",2015-08-28,2015
"5059","Male","Adult","No",2018-05-17,2018
"506","FemaleJ","Adult","No",1993-07-20,1993
"5061","Male","Adult","No",2011-08-14,2011
"5061","Male","Adult","No",2011-08-18,2011
"5061","Male","Adult","No",2011-08-21,2011
"5061","Male","Adult","No",2011-08-22,2011
"5061","Male","Adult","No",2015-06-18,2015
"5061","Male","Adult","Yes",2015-08-15,2015
"5061","Male","Adult","No",2015-08-16,2015
"5061","Male","Adult","No",2015-08-17,2015
"5061","Male","Adult","No",2015-08-28,2015
"5061","Male","Adult","No",2015-08-29,2015
"5061","Male","Adult","No",2016-07-25,2016
"5063","Male","Adult","No",2011-08-25,2011
"5064","FemaleJ","Adult","No",2011-08-24,2011
"5065",NA,"Adult","No",2011-08-14,2011
"5065",NA,"Adult","No",2011-08-22,2011
"5065",NA,"Adult","No",2011-08-24,2011
"5065",NA,"Adult","No",2011-08-25,2011
"5066","Male","Adult","No",2011-08-25,2011
"5067","Male","Adult","No",2010-07-24,2010
"5067","Male","Adult","No",2010-07-28,2010
"5067","Male","Adult","No",2010-07-30,2010
"5067","Male","Adult","No",2010-07-31,2010
"5067","Male","Adult","No",2010-08-01,2010
"5067","Male","Adult","No",2010-08-03,2010
"5067","Male","Adult","No",2011-08-14,2011
"5067","Male","Adult","No",2011-08-24,2011
"5067","Male","Adult","No",2016-07-24,2016
"5067","Male","Adult","No",2018-08-16,2018
"5068","Male","Adult","No",2011-08-14,2011
"5068","Male","Adult","No",2011-08-18,2011
"5068","Male","Adult","No",2011-08-21,2011
"5068","Male","Adult","No",2011-08-24,2011
"5068","Male","Adult","No",2011-08-31,2011
"5068","Male","Adult","No",2015-06-15,2015
"5068","Male","Adult","No",2015-06-16,2015
"5068","Male","Adult","No",2015-08-15,2015
"5068","Male","Adult","No",2015-08-16,2015
"5068","Male","Adult","No",2015-08-17,2015
"5068","Male","Adult","No",2016-07-17,2016
"5069",NA,"Adult","No",2011-08-14,2011
"5069",NA,"Adult","No",2011-08-15,2011
"5069",NA,"Adult","No",2011-08-18,2011
"5069",NA,"Adult","No",2011-08-21,2011
"5069",NA,"Adult","No",2011-08-24,2011
"5069",NA,"Adult","No",2018-08-16,2018
"507","FemaleJ","Adult","No",1990-08-08,1990
"507","FemaleJ","Adult","No",1993-07-12,1993
"507","FemaleJ","Adult","No",1993-07-15,1993
"507","FemaleJ","Adult","No",1993-07-16,1993
"507","FemaleJ","Adult","No",1993-07-17,1993
"507","FemaleJ","Adult","No",1996-07-08,1996
"507","FemaleJ","Adult","No",1996-07-09,1996
"507","FemaleJ","Adult","No",1996-08-01,1996
"507","FemaleJ","Adult","No",1997-06-16,1997
"507","FemaleJ","Adult","No",1997-06-21,1997
"507","FemaleJ","Adult","No",2001-08-21,2001
"5071","Male","Adult","No",2011-08-14,2011
"5071","Male","Adult","No",2011-08-18,2011
"5071","Male","Adult","No",2011-08-21,2011
"5071","Male","Adult","No",2011-08-23,2011
"5071","Male","Adult","No",2011-08-24,2011
"5071","Male","Adult","No",2011-08-31,2011
"5071","Male","Adult","No",2015-06-15,2015
"5071","Male","Adult","No",2016-07-24,2016
"5071","Male","Adult","No",2016-07-25,2016
"5075","Male","Adult","No",2010-07-24,2010
"5075","Male","Adult","No",2010-07-28,2010
"5075","Male","Adult","No",2010-07-30,2010
"5075","Male","Adult","No",2011-08-14,2011
"5075","Male","Adult","No",2011-08-18,2011
"5075","Male","Adult","No",2011-08-21,2011
"5075","Male","Adult","No",2011-08-22,2011
"5075","Male","Adult","No",2011-08-24,2011
"5075","Male","Adult","No",2011-08-27,2011
"5075","Male","Adult","No",2011-08-31,2011
"5075","Male","Adult","No",2015-06-18,2015
"5075","Male","Adult","No",2016-07-24,2016
"5075","Male","Adult","No",2016-07-25,2016
"5075","Male","Adult","No",2018-05-17,2018
"5078","FemaleJ","Adult","No",2013-08-26,2013
"5078","FemaleJ","Adult","No",2013-09-03,2013
"5078","FemaleJ","Adult","No",2015-08-15,2015
"5078","FemaleJ","Adult","No",2015-08-16,2015
"5078","FemaleJ","Adult","Yes",2015-08-20,2015
"5078","FemaleJ","Adult","No",2016-07-25,2016
"5078","FemaleJ","Adult","No",2018-07-06,2018
"5078","FemaleJ","Adult","No",2018-08-16,2018
"5079","FemaleJ","Adult","No",2011-08-18,2011
"5079","FemaleJ","Adult","No",2011-08-22,2011
"5079","FemaleJ","Adult","No",2011-08-31,2011
"508",NA,"Adult","No",1990-08-08,1990
"508",NA,"Adult","No",1990-08-10,1990
"508",NA,"Adult","No",1994-08-13,1994
"5080","FemaleJ","Adult","No",2011-08-27,2011
"5080","FemaleJ","Adult","No",2013-08-26,2013
"5080","FemaleJ","Adult","No",2013-09-02,2013
"5080","FemaleJ","Adult","No",2013-09-06,2013
"5080","FemaleJ","Adult","No",2015-08-15,2015
"5080","FemaleJ","Adult","No",2015-08-16,2015
"5080","FemaleJ","Adult","Yes",2015-08-20,2015
"5080","FemaleJ","Adult","No",2015-08-28,2015
"5080","FemaleJ","Adult","No",2016-07-25,2016
"5080","FemaleJ","Adult","No",2018-07-06,2018
"5080","FemaleJ","Adult","No",2018-08-16,2018
"5081","FemaleJ","Adult","No",2011-08-15,2011
"5081","FemaleJ","Adult","No",2011-08-31,2011
"5088","FemaleJ","Adult","No",2011-08-15,2011
"5088","FemaleJ","Adult","No",2011-08-18,2011
"5088","FemaleJ","Adult","No",2011-08-31,2011
"5088","FemaleJ","Adult","No",2018-08-16,2018
"509","Male","Adult","No",1990-08-08,1990
"509","Male","Adult","No",1990-08-10,1990
"509","Male","Adult","No",1997-08-19,1997
"5090","FemaleJ","Juvenile","No",2011-08-15,2011
"5090","FemaleJ","Juvenile","No",2011-08-18,2011
"5090","FemaleJ","Juvenile","No",2011-08-22,2011
"5091","FemaleJ","Adult","No",2011-08-15,2011
"5091","FemaleJ","Adult","No",2011-08-18,2011
"5091","FemaleJ","Adult","No",2011-08-22,2011
"5091","FemaleJ","Adult","No",2011-08-24,2011
"5092","FemaleJ","Adult","No",2011-07-28,2011
"5092","FemaleJ","Adult","No",2011-08-15,2011
"5092","FemaleJ","Adult","No",2011-08-18,2011
"5092","FemaleJ","Adult","No",2011-08-22,2011
"5092","FemaleJ","Adult","No",2011-08-24,2011
"5092","FemaleJ","Adult","No",2011-08-31,2011
"5092","FemaleJ","Adult","No",2015-06-18,2015
"5092","FemaleJ","Adult","No",2018-08-16,2018
"5099","FemaleJ","Adult","No",2011-08-17,2011
"5099","FemaleJ","Adult","No",2011-08-18,2011
"5099","FemaleJ","Adult","No",2011-08-24,2011
"51","FemaleJ","Juvenile","No",1989-08-03,1989
"51","FemaleJ","Adult","No",1990-07-28,1990
"51","FemaleJ","Adult","No",1990-07-29,1990
"51","FemaleJ","Adult","No",1990-08-09,1990
"510",NA,"Adult","No",1990-08-09,1990
"5103","FemaleJ","Juvenile","No",2011-08-18,2011
"5104","Male","Adult","No",2011-08-18,2011
"5104","Male","Adult","No",2011-08-21,2011
"5104","Male","Adult","No",2013-09-06,2013
"5104","Male","Adult","No",2015-08-15,2015
"5104","Male","Adult","No",2018-07-06,2018
"5104","Male","Adult","No",2018-08-16,2018
"5106","FemaleJ","Adult","No",2011-08-18,2011
"5106","FemaleJ","Adult","No",2011-08-22,2011
"5106","FemaleJ","Adult","No",2011-08-31,2011
"5106","FemaleJ","Adult","No",2018-08-16,2018
"5108","FemaleJ","Adult","No",2011-08-19,2011
"5108","FemaleJ","Adult","No",2011-08-25,2011
"5108","FemaleJ","Adult","No",2018-05-17,2018
"5109","Male","Adult","No",2010-07-24,2010
"5109","Male","Adult","No",2011-08-19,2011
"5109","Male","Adult","No",2011-08-25,2011
"5109","Male","Adult","No",2015-08-03,2015
"5109","Male","Adult","No",2015-08-28,2015
"5109","Male","Adult","No",2015-08-29,2015
"5109","Male","Adult","No",2018-05-17,2018
"5110",NA,"Adult","No",2011-08-19,2011
"5110",NA,"Adult","No",2011-08-25,2011
"5110",NA,"Adult","No",2018-05-17,2018
"5111","Male","Adult","No",2010-07-24,2010
"5111","Male","Adult","No",2011-08-19,2011
"5111","Male","Adult","No",2011-08-25,2011
"5111","Male","Adult","No",2015-08-16,2015
"5111","Male","Adult","No",2015-08-20,2015
"5111","Male","Adult","No",2018-05-17,2018
"5112","FemaleJ","Adult","No",2010-07-31,2010
"5112","FemaleJ","Adult","No",2010-08-27,2010
"5112","FemaleJ","Adult","No",2011-08-19,2011
"5112","FemaleJ","Adult","No",2011-08-25,2011
"5112","FemaleJ","Adult","No",2018-05-17,2018
"5112","FemaleJ","Adult","No",2018-08-16,2018
"5113","FemaleJ","Adult","No",2010-07-30,2010
"5113","FemaleJ","Adult","No",2010-08-01,2010
"5113","FemaleJ","Adult","No",2010-08-03,2010
"5113","FemaleJ","Adult","No",2011-08-19,2011
"5113","FemaleJ","Adult","No",2011-08-25,2011
"5113","FemaleJ","Adult","No",2018-05-17,2018
"5113","FemaleJ","Adult","No",2018-08-16,2018
"5114","Male","Adult","No",2010-07-24,2010
"5114","Male","Adult","No",2011-08-19,2011
"5114","Male","Adult","No",2011-08-25,2011
"5114","Male","Adult","No",2015-08-28,2015
"5114","Male","Adult","No",2016-07-17,2016
"5115","FemaleJ","Adult","No",2011-08-19,2011
"5116","FemaleJ","Adult","Yes",2011-08-19,2011
"5117",NA,"Adult","Yes",2011-08-19,2011
"5117",NA,"Adult","Yes",2011-08-25,2011
"5118",NA,"Adult","No",2011-08-19,2011
"5118",NA,"Adult","No",2011-08-25,2011
"5119",NA,"Adult","No",2011-08-19,2011
"5119",NA,"Adult","No",2011-08-25,2011
"5123",NA,"Adult","No",2011-08-19,2011
"5123",NA,"Adult","No",2011-08-25,2011
"5124",NA,"Adult","No",2011-08-19,2011
"5124",NA,"Adult","No",2018-05-17,2018
"5125",NA,"Juvenile","No",2011-08-19,2011
"5125",NA,"Juvenile","No",2011-08-25,2011
"5126","FemaleJ","Juvenile","No",2011-08-19,2011
"5126","FemaleJ","Juvenile","No",2011-08-25,2011
"5126","FemaleJ","Juvenile","No",2018-05-17,2018
"5127","Male","Adult","No",2010-07-30,2010
"5127","Male","Adult","No",2011-08-19,2011
"5127","Male","Adult","No",2011-08-22,2011
"5127","Male","Adult","No",2011-08-24,2011
"5127","Male","Adult","No",2011-08-25,2011
"5127","Male","Adult","No",2011-08-31,2011
"5127","Male","Adult","No",2015-06-18,2015
"5128","FemaleJ","Adult","No",2011-08-19,2011
"5128","FemaleJ","Adult","No",2011-08-25,2011
"5128","FemaleJ","Adult","No",2018-05-17,2018
"5129",NA,"Adult","No",2011-08-19,2011
"5129",NA,"Adult","No",2011-08-25,2011
"5129",NA,"Adult","No",2018-05-17,2018
"5130","FemaleJ","Adult","No",2011-08-19,2011
"5130","FemaleJ","Adult","No",2011-08-25,2011
"5130","FemaleJ","Adult","No",2018-05-17,2018
"5130","FemaleJ","Adult","No",2018-08-16,2018
"5131","FemaleJ","Adult","No",2011-08-19,2011
"5131","FemaleJ","Adult","No",2011-08-25,2011
"5132",NA,"Adult","No",2011-08-19,2011
"5132",NA,"Adult","No",2015-08-22,2015
"5133",NA,"Adult","No",2011-08-19,2011
"5133",NA,"Adult","No",2011-08-25,2011
"5133",NA,"Adult","No",2015-08-28,2015
"5135","FemaleJ","Adult","No",2011-08-19,2011
"5135","FemaleJ","Adult","No",2011-08-25,2011
"5135","FemaleJ","Adult","No",2015-08-04,2015
"5135","FemaleJ","Adult","No",2018-05-17,2018
"5136","FemaleJ","Adult","No",2011-08-19,2011
"5136","FemaleJ","Adult","No",2011-08-25,2011
"5137","Male","Adult","No",2011-08-19,2011
"5137","Male","Adult","No",2011-08-25,2011
"5137","Male","Adult","No",2018-08-16,2018
"5139",NA,"Adult","No",2011-08-19,2011
"5139",NA,"Adult","No",2011-08-25,2011
"5140",NA,"Adult","No",2011-08-19,2011
"5141",NA,"Adult","No",2011-08-19,2011
"5141",NA,"Adult","No",2011-08-25,2011
"5142",NA,"Adult","No",2011-08-19,2011
"5144","FemaleJ","Adult","No",2011-08-19,2011
"5144","FemaleJ","Adult","No",2011-08-25,2011
"5144","FemaleJ","Adult","No",2018-08-16,2018
"5145",NA,"Adult","No",2011-08-19,2011
"5145",NA,"Adult","No",2011-08-25,2011
"5146",NA,"Adult","No",2011-07-24,2011
"5146",NA,"Adult","No",2011-08-19,2011
"5146",NA,"Adult","No",2011-08-25,2011
